seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280914,3,B1,cluster,smooth,16,16,270.8138478247817,4333.021565196507,0.01788910000323085,60,4017.021565196507,175.0,34.0,75.0,32.0,16,1,count_upper_bound,,
20280914,3,shared,cluster,smooth,16,16,59.29066437118485,948.6506299389576,0.027118099998915568,54,650.6506299389575,175.0,34.0,57.0,32.0,16,1,count_upper_bound,13,13
20280914,3,B1,radius_min,spatial,16,16,397.0906265253865,6353.450024406184,0.01796499999909429,206,5178.450024406184,890.0,169.0,84.0,32.0,16,15,count_upper_bound,,
20280914,3,shared,radius_min,spatial,16,16,354.8216639754945,5677.146623607912,0.02354840000043623,207,4493.146623607911,905.0,169.0,78.0,32.0,16,15,count_upper_bound,11,11
20280914,3,B1,all_directional,constant,16,16,397.76802924275376,6364.28846788406,0.03849600000103237,191,5413.28846788406,585.0,112.0,222.0,32.0,16,9,count_upper_bound,,
20280914,3,shared,all_directional,constant,16,16,347.23561822386597,5555.7698915818555,0.05288880000443896,203,4479.7698915818555,740.0,139.0,165.0,32.0,16,11,count_upper_bound,19,16
20280914,3,B1,random,smooth,16,16,385.3990292810497,6166.384468496795,0.03916129999561235,160,5308.384468496794,585.0,112.0,129.0,32.0,16,9,count_upper_bound,,
20280914,3,shared,random,smooth,16,16,259.204123930621,4147.265982889936,0.03734710000571795,139,3418.265982889936,475.0,90.0,132.0,32.0,16,8,count_upper_bound,18,15
20280915,3,B1,boundary,constant,13,13,757.8650805502083,9852.246047152708,0.018195199998444878,395,7549.246047152712,1850.0,352.0,75.0,26.0,13,25,full_coverage,,
20280915,3,shared,boundary,constant,13,13,703.3109131124285,9143.04187046157,0.01811279999674298,379,6901.0418704615695,1830.0,347.0,39.0,26.0,13,25,full_coverage,7,7
20280915,3,B1,cluster,smooth,13,13,790.041959051919,10270.545467674947,0.018484499996702652,223,8996.545467674947,1005.0,177.0,66.0,26.0,13,25,full_coverage,,
20280915,3,shared,cluster,smooth,13,13,514.3445391374484,6686.479008786829,0.027805000005173497,220,5421.479008786829,1005.0,177.0,57.0,26.0,13,25,full_coverage,11,11
20280915,3,B1,radius_min,spatial,13,13,747.569474551649,9718.403169171437,0.020734099998662714,331,7802.403169171436,1525.0,287.0,78.0,26.0,13,25,full_coverage,,
20280915,3,shared,radius_min,spatial,13,13,733.2698353096354,9532.50785902526,0.027522800002770964,302,7817.507859025261,1345.0,245.0,99.0,26.0,13,25,full_coverage,10,7
